0	0
0.377528	0.899888
0.45573	2.02475
0.533933	4.04949
0.620225	7.42407
0.68764	11.2486
0.757753	16.5354
0.811685	21.7098
0.852135	26.4342
0.884494	30.9336
0.908764	34.6457
0.94382	39.9325
0.970787	45.1069
0.997753	49.9438
1.01933	54.3307
1.03551	57.9303
1.05438	62.5422
1.07056	66.0292
1.08404	69.2913
1.09753	73.7908
1.1191	78.9651
1.13798	84.3645
1.15416	89.6513
1.17034	94.8256
1.18652	100
