0.19201 0.14009 0.04566 -0.05670 0.10182 -0.00288 0.00288
0.19301 0.13841 0.05037 -0.05235 0.10337 -0.00083 0.00583
0.19401 0.13859 0.05347 -0.05413 0.10541 0.00201 0.00185
0.19501 0.13806 0.05281 -0.05819 0.10556 0.00254 0.00357
0.19601 0.13662 0.05422 -0.06113 0.10704 0.00256 0.00316
0.19701 0.13426 0.05433 -0.06123 0.10872 -0.00220 0.00104
0.19801 0.13084 0.05505 -0.06194 0.10967 -0.00647 -0.00161
0.19901 0.12674 0.05601 -0.05790 0.10742 -0.00728 0.00130
0.20001 0.12586 0.05803 -0.05320 0.10699 -0.00461 0.00365
0.20101 0.12510 0.05924 -0.04999 0.10947 -0.00373 0.00526
0.20201 0.12530 0.05969 -0.04863 0.10860 -0.00420 0.00556
0.20301 0.12401 0.05846 -0.04656 0.10862 -0.00534 0.00283
0.20401 0.12310 0.06020 -0.04326 0.10806 -0.00502 -0.00042
0.20501 0.12234 0.06072 -0.04001 0.10862 -0.00391 -0.00321
0.20601 0.12006 0.06256 -0.03569 0.10832 -0.00176 -0.00393
0.20701 0.11556 0.06364 -0.03096 0.10845 -0.00191 -0.00129
0.20801 0.11607 0.06545 -0.02942 0.10928 -0.00269 -0.00166
0.20901 0.11590 0.06489 -0.03174 0.10966 -0.00647 -0.00047
0.21001 0.11574 0.06439 -0.03124 0.11237 -0.00829 -0.00239
0.21101 0.11558 0.06749 -0.02357 0.11571 -0.00922 0.00334
0.21201 0.11766 0.06850 -0.01809 0.11920 -0.00851 0.00091
0.21301 0.11847 0.06685 -0.01512 0.11923 -0.00749 0.00060
0.21401 0.11900 0.06622 -0.01334 0.12036 -0.00275 0.00066
0.21501 0.11956 0.06087 -0.01453 0.12401 0.00001 0.00215
0.21601 0.12214 0.05571 -0.01532 0.12632 0.00168 0.00076
0.21701 0.12231 0.04935 -0.02032 0.12624 0.00051 -0.00164
0.21801 0.12075 0.04708 -0.01725 0.12517 -0.00169 -0.00696
0.21901 0.12031 0.04482 -0.01303 0.12688 -0.00163 -0.01168
0.22001 0.12127 0.04407 -0.00670 0.12850 -0.00145 -0.02281
0.22101 0.12183 0.04211 -0.00364 0.12926 -0.00138 -0.03008
0.22201 0.12139 0.03505 -0.00599 0.13076 0.00198 -0.03478
0.22301 0.12078 0.02937 -0.00686 0.13186 0.00494 -0.03418
0.22401 0.12056 0.02559 -0.00335 0.13259 0.00817 -0.03082
0.22501 0.11952 0.02184 0.00004 0.13211 0.00859 -0.02784
0.22601 0.11769 0.01432 -0.00005 0.13206 0.00777 -0.02799
0.22701 0.11727 0.01003 -0.00382 0.13257 0.00832 -0.02919
0.22801 0.11795 0.00812 -0.00472 0.13373 0.01294 -0.03373
0.22901 0.11858 0.00498 -0.00911 0.13599 0.01489 -0.03587
0.23001 0.11910 0.00001 -0.01163 0.13801 0.01485 -0.03944
0.23101 0.12258 -0.00486 -0.01084 0.13954 0.01471 -0.03776
0.23201 0.12548 -0.01295 -0.01132 0.13909 0.01750 -0.03642
0.23301 0.12844 -0.01962 -0.00947 0.13871 0.01764 -0.03198
0.23401 0.12846 -0.02614 -0.00787 0.13661 0.01772 -0.02773
0.23501 0.13016 -0.03058 -0.00978 0.13722 0.01672 -0.02432
0.23601 0.13157 -0.03377 -0.01371 0.13867 0.01761 -0.02667
0.23701 0.13197 -0.03725 -0.01145 0.14122 0.01560 -0.02843
0.23801 0.13056 -0.04301 -0.01068 0.14327 0.01312 -0.02922
0.23901 0.13020 -0.04799 -0.00644 0.14438 0.00739 -0.02744
0.24001 0.13012 -0.05295 -0.00250 0.14491 0.00427 -0.02505
0.24101 0.13117 -0.05916 -0.00236 0.14636 0.00486 -0.02299
0.24201 0.13178 -0.06296 0.00121 0.14880 0.00661 -0.02124
0.24301 0.13336 -0.06467 0.00189 0.15046 0.00768 -0.02150
0.24401 0.13414 -0.06747 0.00540 0.15088 0.00266 -0.02772
0.24501 0.13631 -0.07174 0.00528 0.15229 -0.00592 -0.03852
0.24601 0.13719 -0.07745 0.00238 0.15329 -0.01436 -0.04539
0.24701 0.13823 -0.07999 0.00360 0.15357 -0.01999 -0.04714
0.24801 0.13814 -0.08154 0.01079 0.15315 -0.02184 -0.04320
0.24901 0.13813 -0.08610 0.01197 0.15159 -0.02625 -0.04255
0.25001 0.13617 -0.09234 0.00913 0.15083 -0.03227 -0.04318
0.25101 0.13620 -0.09751 0.00448 0.15192 -0.03856 -0.04975
0.25201 0.13558 -0.10099 0.00127 0.15087 -0.04179 -0.05665
0.25301 0.13464 -0.10516 -0.00176 0.14903 -0.04553 -0.06203
0.25401 0.12986 -0.11142 -0.00779 0.14842 -0.04858 -0.06619
0.25501 0.12873 -0.11491 -0.00796 0.14915 -0.05324 -0.07010
0.25601 0.12917 -0.11545 -0.00608 0.14878 -0.05644 -0.06984
0.25701 0.13000 -0.10973 -0.01604 0.14874 -0.05884 -0.06935
0.25801 0.12743 -0.10705 -0.02425 0.14782 -0.06217 -0.06899
0.25901 0.12648 -0.09884 -0.02934 0.14613 -0.06479 -0.07001
